"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"21",174835483803.102,181963705255.169,162697213567.273,177225096960.067,175157718456.567,174388338398.33,171708720490.666,169180823592.281,594673.661585368,595526.210041848,593050.868180522,594967.854932753,594715.794103254,594618.142075837,594279.216644572,593946.9607121,5.13037882391011,1.61119106781969,11.6816949652429,3.79107014787183,4.4409474171384,5.11462725029188,6.33350037424274,7.88617105215121,84.0433177806112,90.2202550357073,73.3804303031375,86.1288483097039,84.4754077040787,83.7852640896993,81.4578698300259,79.2262206147572
"22",174684440597.526,182085578069.612,162232034112.734,177150105230.932,174961545069.636,174186199210.379,171407822435.865,168823659698.95,96695.2783287773,96839.6773601472,96421.4584854163,96744.931287571,96702.0499581247,96685.84187646,96628.3019692891,96572.414794557,5.51017136564442,1.72523433400439,12.6514761613692,4.06666654538316,4.76572424256337,5.49209835771261,6.80973524625053,8.49404438025601,90.259043316345,96.6045550695844,79.4560498629182,92.3859154909225,90.6482819860136,89.9629604759554,87.5754083957381,85.3232892437155
"23",171367123683.888,179163903803.831,158168735158.632,173973333706.331,171627411115.138,170798559051.085,167872230503.624,165130892405.512,51972.1678013197,52052.7691590158,51820.6390526426,51999.7398704873,51975.3037833318,51966.5050803248,51934.3474574975,51903.5250588295,6.5771445977478,2.04315475507065,15.3313848377195,4.8412264528177,5.68384328248583,6.55521145728934,8.15433999448793,10.2017487312273,107.73413473193,114.405799876396,96.2808828510997,109.980506686376,108.109649281232,107.374813762636,104.864438288849,102.473455584057
"24",164422394701.473,173172342452.115,149299398825.241,167379558358.77,164782464070.755,163804034956.546,160515264395.882,157357600493.392,47683.334537162,47763.9925560662,47529.4322576114,47711.0695285915,47686.1408810118,47677.17584751,47644.8440760228,47613.558438385,7.628887026214,2.36732208470679,17.7707858482191,5.61473131076273,6.59532475311558,7.60437289475917,9.46324794573438,11.8361782625552,124.968687406323,132.559406122058,111.619703306599,127.557529713596,125.452436685255,124.567079630657,121.705879698632,118.902429138169
"25",155298293963.816,165316079833.479,137897861126.443,158692293288.907,155812865031.579,154678705780.468,150910053831.388,147269756956.319,1131625.70213079,1133939.12029803,1127016.26988566,1132433.53801491,1131725.55344433,1131453.24121023,1130514.59686357,1129578.00607373,7.823771395832,2.44571157815853,17.9335945769716,5.77349102037523,6.7716590653468,7.79996480916464,9.67706243356688,12.063983094545,128.169280488823,136.951225387788,112.664597771395,131.170159758502,128.813592492375,127.779259977929,124.466224895185,121.20445211894
"26",149027899207.496,159882474882.929,130519546055.353,152669005521.236,149587075533.468,148411409708.333,144331874557.601,140475958214.472,49330.5550375138,49458.3751555228,49066.5024988879,49375.5921933473,49337.5040317119,49322.1291213025,49269.453423999,49216.1268549471,7.2331972916223,2.28487088868317,16.2639276746287,5.3560143223658,6.26526035265303,7.21057269658206,8.90710680646725,11.0628983267608,118.498557796986,127.945894426492,102.186275364461,121.688272206278,119.184141519188,118.127899217175,114.568284326689,111.153491736912
"27",146140325330.218,157021367647.208,128070513654.506,149740461025.28,146564354237.539,145461277786.722,141381189299.995,137644296497.606,39996.9410308801,40117.7702546289,39746.8957579587,40039.3045684562,40003.5750500134,39989.5716949222,39939.2920428583,39889.2098708501,6.36024452746686,2.02620123106747,14.1141440563837,4.7216662055029,5.50623428206115,6.3349976539209,7.79799647091498,9.66220472777723,104.198390795832,113.461481774535,88.6820679466067,107.276692345618,104.746088239933,103.784770399764,100.303632472991,97.0819008413606
"28",142601204061.048,152865727696.822,125907408466.347,145961915508.101,142771746832.656,141786976525.422,137949236972.913,134521997209.508,40410.8559145834,40537.829221162,40154.7722716013,40454.8192026273,40416.1411233702,40402.3308161606,40349.4635374338,40298.4249268096,5.50156513173534,1.76109168419343,12.1354960841469,4.08964790440194,4.75402013700061,5.46967906742168,6.71937130530993,8.31742644928093,90.1309356265923,98.6161314204782,76.2500340573356,92.9172420501366,90.4366550483813,89.6085447559673,86.4296576462333,83.5702492896241
"29",140205610971.952,149537812200.172,125208854904.648,143243457319.131,140096687878.614,139231160416.764,135752881044.557,132692147272.254,912632.194974281,915476.499094701,907067.47187286,913605.503522103,912682.639145641,912389.762939457,911210.402669781,910103.093987608,4.74164415938022,1.52079344816184,10.4419074623613,3.52645147633368,4.08638798784534,4.70205646331442,5.77170008742937,7.14284787747769,77.6810345228673,85.1600334430069,65.6080391499334,80.1211576828338,77.7359133381654,77.0324673149327,74.2396208142643,71.768061437389
"30",146731642087.398,155054210637.252,133429404343.801,149433978619.82,146376107251.048,145617681687.193,142525371657.696,139823054331.038,63334.5907513467,63520.9990055535,62979.8763392208,63397.8144709348,63332.2753198501,63313.7537042126,63237.0550339023,63166.4024205846,18.4412152448672,6.47835980616695,33.145288470746,14.2150640886028,16.1347778582748,18.2382364344196,21.6176596718103,25.5660888126815,68.1344218530533,74.607838140021,57.7419789988005,70.2412050915837,67.9827884715344,67.3843051163083,64.9747464540239,62.856937451262
"31",142039816362.313,161048644808.839,115102585282.856,148591585035.923,143858287783.607,141119196255.962,135040220044.557,128667458090.565,50844.2454757796,50967.4231778746,50617.0312950802,50885.67894047,50838.6855129953,50826.7384050658,50776.7715936734,50731.382163157,13.8867101484862,5.71960142149286,17.5843638143658,11.4006243197998,12.533000941996,13.7204962220592,15.3137041390812,16.7254728176312,51.2817691867932,65.8632360451018,30.5478627859642,56.3169425945716,52.7858152397157,50.6675251417237,45.9936147702567,41.0753541566648
"32",140915265308.478,159902402242.367,118981376410.777,147039419869.396,141822448123.904,139687502783.535,133989273243.625,128953462030.885,51644.2720177138,51928.9419420868,51088.970500118,51750.2487726886,51674.609716423,51628.6290629306,51520.2434868497,51396.1850209163,13.1018215787436,5.46968913926864,17.9970498607174,10.7533209224377,11.6864116341384,12.8729330098645,14.3606378691712,15.9539099593696,48.3625301250214,62.9798036186988,31.2120650004919,53.1047472919859,49.2021772890981,47.5166730987359,43.1038600177619,39.1455863290919
"33",140582628494.277,158000270824.671,120955656810.097,146172235157.72,140489931253.179,138625485659.678,133570700349.668,129207447807.332,65365.8481617148,65731.1067159481,64806.7579315029,65493.5024873413,65385.4210861285,65338.9728147691,65208.109364984,65083.3222271031,13.6307791059613,5.58961252217326,19.5657382851013,11.112089384532,12.0028042830143,13.2604615016154,14.9290455012372,16.7583722846558,50.320638550668,64.3618959797143,33.9569955235727,54.8801619280637,50.5383676349473,48.9521208962364,44.8171542315345,41.1300047776247
"34",145550526361.324,162342593817.136,126289306945.477,150978508722.876,145016749601.591,143194255319.412,138386399027.892,134154679874.033,262630.341542457,263995.33649588,260646.612050672,263102.235212366,262622.214054757,262456.545411687,261985.272224749,261550.32780816,13.4479631024761,5.55429528991064,18.8090678866656,11.0005133127147,11.7903770257308,13.0007657457105,14.5934619983088,16.2982228364317,49.6487419874467,63.9561678072754,32.648727027642,54.3313558766388,49.6462992571065,47.9961109666411,43.8130182312821,40.0045446538246
"35",154409641299.774,170726211009.855,135754942066.729,159678784246.116,153628006589.465,151877961077.096,147252098935.551,143186755464.422,73354.3357319613,73700.241295992,72850.1799226199,73474.1959565447,73342.0864197706,73299.6066399262,73182.4286951277,73072.6837772243,14.2254529074238,5.80779706484811,20.5351645949866,11.5816397027544,12.4294355194882,13.7363495146007,15.5057440770465,17.4355506896925,52.4967466017167,66.8688069920428,35.5832181579561,57.1855478700637,52.3179758189803,50.6892603902758,46.5230226625213,42.758708802834
"36",158413883110.166,174953553945.421,139207897185.197,163783373420.077,157589396564.508,155780938729.654,151087399496.83,146897403905.223,771331.120446725,774505.37319465,766812.455174452,772424.162886212,771162.8654539,770780.14401839,769726.666056353,768747.232521182,17.5174418020968,6.91443222856771,26.9965793383917,14.0859102007543,15.3082410926013,16.9943309659825,19.4534464893779,22.1785874494957,64.6375472572853,79.6072068634962,46.7748756297317,69.5443787716763,64.4288545447786,62.7043949780792,58.3597558093688,54.3823511021461
"37",154569300543.73,173325612800.494,131913436274.924,160743696395.29,154060474880.739,151877154474.904,146459076457.216,141434710719.376,40255.6915018973,40415.5712351517,40024.6230875095,40310.9917824604,40246.8804166281,40227.2411123428,40174.1732449681,40124.062645771,20.2875350382798,8.02492344848913,30.6425905358264,16.342734537508,17.8141816454687,19.7395988774472,22.5528318264682,25.5889355654602,74.8909564257356,92.4014368021399,53.1804521383192,80.7094242858581,75.0035374448023,72.8660555604041,67.6996928031233,62.798826497174
"38",145216489705.794,166796870032.217,119163764289.927,152320279768.669,144960200391.611,142430664006.318,136146550204.525,130322288357.586,35038.2892245728,35201.4833401096,34782.3660920752,35096.0426154051,35033.3322345687,35011.7016814044,34955.3635131304,34899.4418060587,19.7074029045035,8.09332813763622,27.3854449760311,16.1039911937597,17.362484413617,19.1280254710321,21.5028204362604,23.9692526196969,72.7731496319966,93.1964829807937,47.5790138773544,79.547933446557,73.1221844016247,70.6320493394919,64.57670175201,58.8596774522612
"39",135691550006.143,158146441512.508,109647587732.309,142980766005.544,135144919176.774,132659746361.041,126200644544.013,120438444421.783,38844.2897076177,39074.1852743061,38461.8974229208,38926.846170221,38841.1669127659,38809.7704868542,38726.9673704354,38643.4526210995,18.2407543940723,7.67999803092231,24.4551581373724,15.0297074395758,15.9999864786575,17.5948677847755,19.5834692647187,21.6778386859723,67.3451823763513,88.433916163774,42.4465194869091,74.2331338691149,67.3735274126596,64.9583051156936,58.7957187525591,53.2099998737328
"40",128468821968.587,150286142269.607,103806904097.279,135489148654.726,127397362188.308,125091593566.812,118922414634.488,113556330286.661,1218759.01989339,1227212.19149119,1204875.53002694,1221780.67532756,1218519.92212634,1217409.28956433,1214328.74334558,1211316.85332654,18.823747926474,7.79223061140767,26.6342959291228,15.3966004438221,16.3878912596702,18.0921619788278,20.3129083484255,22.7535332998052,69.4821104183374,89.7216620935475,46.1937852428581,76.0339833077915,68.9933263653343,66.7785400701235,60.9660117500321,55.8257785777304
"41",124588425700.663,146470244457.602,99438665533.5066,131670172569.679,123307305202.541,120953246936.902,114785194771.385,109329381528.736,60785.5445321181,61239.8387058774,60056.4548401738,60946.9154230377,60759.4319511007,60701.800370737,60537.2201434957,60380.3578098506,19.6165153896154,8.05139859179343,27.9973064954707,16.0025671931896,17.0477535515068,18.8286906177007,21.2156714038158,23.8111280630599,72.4255012286855,92.7103203272541,48.6108691416072,79.0383855422573,71.7858110338235,69.5140891892983,63.6980579412123,58.450581695249
"42",121976098409.247,144442310236.471,95941624603.6747,129268218953.767,120666410212.302,118220846776.692,111880671883.094,106221504816.635,53340.628994156,53763.1700664553,52640.2286049575,53491.9822395729,53311.4901683548,53256.4254626094,53102.0431673885,52951.833260153,17.9008218788766,7.55383566564323,23.8129643237632,14.7644075519194,15.5511065385191,17.0948973901561,19.0217407170171,21.0381564356007,66.114442232583,86.9879330789201,41.4025915744338,72.9399685458635,65.5035263322606,63.1361243334561,57.1400113363306,51.6803138513727
"43",117378858373.419,139003134778.578,93033211830.6006,124329245780.437,115783892894.715,113534497441.851,107508563599.118,102276205022.77,51378.590028517,51811.1261980484,50641.0118075831,51534.6261612614,51348.676010911,51291.1417391421,51130.951931016,50972.8038483264,14.5097721376138,6.38285317752431,17.6876927788833,12.1513703710672,12.5157229947171,13.6912845640331,14.9533389804779,16.2539318868321,53.5974349669512,73.5056366000283,30.7669513704863,60.0364625189561,52.7241690764214,50.5726857144276,44.9272130638008,39.9380096494931
"44",115116439165.399,134122314486.781,94572514281.6306,121143230019.278,113019809670.683,111183774100.912,106024599994.335,101724661508.887,1054471.71381095,1063681.83944834,1039333.48593213,1057762.96395152,1053663.84277467,1052488.13097913,1049110.72118958,1045875.73066783,11.7635477588466,5.26229795416107,14.1650260536019,9.90104166546778,9.99196957244579,10.9307615167354,11.8624773256908,12.8739462663011,43.4446286128205,60.5989236590849,24.6132575158102,48.9122576203824,42.0849813687974,40.3670531705259,35.629055620746,31.6175013267612
"45",123636440613.679,139679319984.113,106570828359.571,128696850381.677,121197245684.783,119716262578.682,115471105081.297,111994378698.642,49795.0761370552,50198.341339993,49189.3116994331,49935.912404339,49742.7629031152,49695.4263181393,49554.1744218141,49426.1973167331,10.9055754919721,4.72913371027493,14.3635239656381,9.06319268079142,9.16596679298875,10.08507939982,11.1282159201523,12.313341895629,40.2584559158569,54.4541033636243,24.9133639421534,44.7605842030643,38.5908050128385,37.2263274301434,33.4012952844654,30.2120718344519
"46",138822650571.66,153011364372.805,123304693407.81,143338144407.339,136436691118.372,135086280532.733,131345203279.201,128190617468.617,46612.0528156241,46897.4864472208,46219.8439755641,46709.378446101,46562.3942201071,46531.3101111638,46438.0405064883,46356.6936192703,12.1521057688956,4.98280275797427,17.7947307062223,9.89607151478475,10.2799627796917,11.3851984394545,12.8782569728053,14.5663853986119,44.8430722286712,57.3695648431408,30.8304377624289,48.8612548755062,43.2667865358871,42.009018326677,38.6343688944652,35.7161643384736
"47",148220125991.021,162419267999.757,131803384418.804,152823567353.869,146274530301.225,144789460163.955,140940219650.949,137501953213.399,48125.3375947999,48338.1149774828,47839.5401455089,48197.4124219722,48085.4202442715,48062.2332887645,47995.632429011,47936.6063619154,14.7497879543763,5.8424567445325,22.5956969705913,11.8753969775675,12.6643868830387,14.0591674547717,16.1013837325643,18.3610859387683,54.431821865655,67.2672580414771,39.1680287667366,58.6354729733553,53.3059585488498,51.8797065939351,48.3105638080966,45.0308776543326
