"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103"
0 0 0 0 0 0 0 0 0 0 8.56041902254743e-09 0.000289219662774622 0.012654662028724 0.0770372114694898 0.178971006206248 0.234455022704028 0.209982403322382 0.143425868241597 0.0799736226048284 0.0380884333207373 0.0159918815118076 0.00605677809092363 0.00210520487876037 0.000680461818290017 0.000206672290739287 5.94755235975018e-05 1.6326860984199e-05 4.29920858093207e-06 1.09095319010177e-06 2.67823159062289e-07 6.38194501885909e-08 1.4803136529163e-08 3.3505398397891e-09 7.41586521485855e-10 1.60806920963224e-10 3.42181196060654e-11 7.15560562995844e-12 1.4724338478528e-12 2.98486403262289e-13 5.96707005213745e-14 1.17746806630011e-14 2.29537199770538e-15 4.42387959399423e-16 8.43529142346178e-17 1.59227197189053e-17 2.97718000257057e-18 5.51687408014091e-19 1.01365934482798e-19 1.84754981748463e-20 3.34183275223876e-21 6.00099817026827e-22 1.07020303465716e-22 1.89607474897849e-23 3.33828997766715e-24 5.84245900269745e-25 1.01668340739424e-25 1.75955218562045e-26 3.02932549367378e-27 5.18933613529054e-28 8.84684961992508e-29 1.50127425266967e-29 2.53632340459512e-30 4.26674352882392e-31 7.1483479338906e-32 1.19288367906857e-32 1.98306163008374e-33 3.28457448158446e-34 5.42104212642092e-35 8.91662076048119e-36 1.46178007190943e-36 2.3887784270364e-37 3.89159196574662e-38 6.32091037610549e-39 1.0237033283782e-39 1.65329387486734e-40 2.66283926805077e-41 4.27754507385661e-42 6.85382751717043e-43 1.09545202308371e-43 1.74665216516533e-44 2.77844807376301e-45 4.40970555069001e-46 6.98322133683885e-47 1.103487113082e-47 1.74008006207389e-48 2.73833109012693e-49 4.3007157725609e-50 6.74149121801121e-51 1.0547588535329e-51 1.64722555445327e-52 2.56788506695084e-53 3.99613274732017e-54 6.20818340775217e-55 9.62869217649996e-56 1.49095792112302e-56 2.30502357539451e-57 3.55805994442343e-58 5.48396285520821e-59 8.43983638807768e-60 1.29701874013832e-60 1.99042178036894e-61 3.05031086183284e-62 1.19350084765091e-62
0 0 0 0 0 0 0 0 0 0 0 1.19362910571204e-08 0.000347714635466056 0.014200743166781 0.0826120952975888 0.185523365322297 0.23654625311899 0.207133327804398 0.138774217825685 0.0760840194030689 0.0356961938205355 0.0147864331800036 0.0055319027020294 0.0019012579153947 0.000608191678556259 0.000182949587694629 5.21770244520977e-05 1.42029973396638e-05 3.71037448128622e-06 9.34499179429153e-07 2.27790699094549e-07 5.39150835020397e-08 1.24256736001054e-08 2.79522560193298e-09 6.15057414025928e-10 1.32622291024383e-10 2.8068783922837e-11 5.83928552202159e-12 1.19557952753979e-12 2.41198239213372e-13 4.79943163438629e-14 9.42810217165283e-15 1.82994366206661e-15 3.51201630857983e-16 6.66925631432257e-17 1.25392309015212e-17 2.33552396911065e-18 4.31165904761492e-19 7.89331572134488e-20 1.43357822647775e-20 2.58408794857703e-21 4.62467252164617e-22 8.22042588050005e-23 1.45173811259339e-23 2.54796829123417e-24 4.44563443026531e-25 7.71296787911014e-26 1.33095681670582e-26 2.28486679719304e-27 3.90306570123339e-28 6.63569986371111e-29 1.12301634363487e-29 1.89226346189711e-30 3.1750205859443e-31 5.30578915157494e-32 8.83196167511986e-33 1.46463631429773e-33 2.42006056911272e-34 3.98475659534822e-35 6.53896380370452e-36 1.06954096193305e-36 1.74387180467088e-37 2.83468822982432e-38 4.59422695046456e-39 7.42466292648073e-40 1.1965670293378e-40 1.9232261883016e-41 3.08313188512277e-42 4.93010340637865e-43 7.86419786541797e-44 1.25146353405222e-44 1.98690404249603e-45 3.14744990996757e-46 4.97497765668738e-47 7.84693100079653e-48 1.23512208806524e-48 1.94019447411188e-49 3.04178824678189e-50 4.75973915345349e-51 7.43411132950112e-52 1.15900994889562e-52 1.80375338384586e-53 2.80232184086802e-54 4.34638301412096e-55 6.7301496352236e-56 1.04045947853435e-56 1.60600070069518e-57 2.4751539168991e-58 3.80899040125514e-59 5.85306678412949e-60 8.98125988619591e-61 1.37621093560649e-61 5.3843810676905e-62
0 0 0 0 0 0 0 0 0 0 0 0 1.66175521255761e-08 0.000417389383902997 0.0159109044512235 0.0884524757812735 0.192016177671537 0.238284546673646 0.204004776471147 0.134064366873356 0.0722708893612257 0.0334021164303775 0.0136505628699355 0.00504464577520389 0.00171439533080489 0.000542750783255949 0.000161697717578145 4.57028849970405e-05 1.23361769202049e-05 3.1972032487495e-06 7.99235939890733e-07 1.93440372267508e-07 4.5476892253074e-08 1.04138042691568e-08 2.32831758002373e-09 5.09322381203254e-10 1.09207279492615e-10 2.29886954740084e-11 4.75769172402702e-12 9.69269216667928e-13 1.9460185961554e-13 3.85426663804873e-14 7.53741965367277e-15 1.45661786606045e-15 2.78376789937586e-16 5.26475297656077e-17 9.85933950378645e-18 1.82930801421797e-18 3.36448830511587e-19 6.13691619901224e-20 1.11063129723707e-20 1.99504705310584e-21 3.55845721906437e-22 6.30442859783628e-23 1.10979911796966e-23 1.94172289842998e-24 3.37749794740795e-25 5.84225598888665e-26 1.00519206282652e-26 1.72067602081351e-27 2.93104977659326e-28 4.96944738148136e-29 8.3875551713107e-30 1.40955442929199e-30 2.35895591785901e-31 3.93203671811818e-32 6.52889264895295e-33 1.08005695270235e-33 1.78031409214418e-34 2.92444923451279e-35 4.78785339456449e-36 7.81332842869156e-37 1.27109062736011e-37 2.06161030095108e-38 3.33402253147389e-39 5.3765370278225e-40 8.64663805400094e-41 1.3868805202338e-41 2.21877305711564e-42 3.5408062151712e-43 5.63687981020359e-44 8.95268378019997e-45 1.41864840727031e-45 2.2430106518046e-46 3.53874879535693e-47 5.57128883916948e-48 8.7533404212506e-49 1.37254895080178e-49 2.14803070977975e-50 3.35531737186415e-51 5.23152390870843e-52 8.14225181225764e-53 1.26503344834092e-53 1.96209210120478e-54 3.03818855624084e-55 4.696836154942e-56 7.24950290156637e-57 1.11722169866494e-57 1.71915261981685e-58 2.64148728624664e-59 4.05280962756522e-60 6.20942732875512e-61 2.42925925350296e-61
0 0 0 0 0 0 0 0 0 0 0 0 0 2.30983031057058e-08 0.000500236300256431 0.017798935910976 0.0945565734934047 0.198423179143522 0.239657519493555 0.200606992016334 0.129310357283479 0.0685407302843929 0.0312062394633954 0.0125820982105205 0.00459306082347883 0.00154346324547324 0.000483588339917486 0.000142689403076371 3.99690015823527e-05 1.06978511174234e-05 2.75066767371809e-06 6.82474552225969e-07 1.6401124597221e-07 3.82989309935945e-08 8.71393381246837e-09 1.93634592535033e-09 4.21099999114102e-10 8.97846362434082e-11 1.87983804204203e-11 3.87033236934769e-12 7.84559249906235e-13 1.56759985937759e-13 3.09036003423091e-14 6.01639702662297e-15 1.15762773228642e-15 2.20305275924109e-16 4.14948277125638e-17 7.73998502533539e-18 1.43055553516836e-18 2.62125343114307e-19 4.76383036508069e-20 8.59080370453444e-21 1.5378513989355e-21 2.73374429306907e-22 4.82739148084708e-23 8.47063266872969e-24 1.47739240533961e-24 2.56195688644865e-25 4.41829814881499e-26 7.57965630429748e-27 1.29375697131214e-27 2.19763671811862e-28 3.71573587290245e-29 6.25460776618207e-30 1.04832869715331e-30 1.74988086343068e-31 2.90938046705404e-32 4.81878174589941e-33 7.9520461680124e-34 1.30762254643389e-34 2.14289924753551e-35 3.50016188186901e-36 5.69888790542076e-37 9.25025816387583e-38 1.49700491895124e-38 2.41568327573089e-39 3.88726293304951e-40 6.23839550064792e-41 9.98534579285937e-42 1.59422289258996e-42 2.53900564291388e-43 4.03402415702955e-44 6.39445694137016e-45 1.01131868901317e-45 1.59594978106799e-46 2.51318067299858e-47 3.94936153811257e-48 6.19374221209961e-49 9.6945085437787e-50 1.5144933523262e-50 2.36156244975994e-51 3.67572273975289e-52 5.71106721917462e-53 8.85813378816873e-54 1.3716273743904e-54 2.12039528151992e-55 3.27266443912043e-56 5.04320546214323e-57 7.75976144768185e-58 1.19218055211961e-58 1.82895301161709e-59 2.80184628632959e-60 1.09606803875583e-60
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.20553407453836e-08 0.000598571870913552 0.019879273384217 0.100920816178303 0.204717176205316 0.24065425072456 0.196951408695425 0.124526148866092 0.0648995000256581 0.0291082558407867 0.0115787820033237 0.00417523584374037 0.00138735915489475 0.000430188184672094 0.000125714927126352 3.4898782745368e-05 9.26232051208976e-06 2.36272565491137e-06 5.81842197737069e-07 1.38837706847126e-07 3.22025171914455e-08 7.27991650740898e-09 1.60779609689392e-09 3.47604200250408e-10 7.36986889290764e-11 1.53473655100766e-11 3.14345698146889e-12 6.34036659971708e-13 1.26075512144011e-13 2.47390886570909e-14 4.79465734766615e-15 9.18543032955159e-16 1.74070055827811e-16 3.26525593908912e-17 6.06652113002275e-18 1.11694014997379e-18 2.0389486868885e-19 3.69206789721277e-20 6.63445082316643e-21 1.18353988064678e-21 2.09682084446618e-22 3.69051185172189e-23 6.45497579070517e-24 1.12230724764784e-24 1.9402417061031e-25 3.33608226006688e-26 5.70633509332566e-27 9.71211005091756e-28 1.64511365367792e-28 2.77388766616619e-29 4.65663357397278e-30 7.78431485409946e-31 1.29599830546222e-31 2.14926896790245e-32 3.55093138639854e-33 5.84545638032857e-34 9.58904741960704e-35 1.56771355434973e-35 2.55471650260649e-36 4.15003199308903e-37 6.72107104521654e-38 1.08529343171192e-38 1.74750630007989e-39 2.80603115470072e-40 4.49371809959341e-41 7.17785143821272e-42 1.14364831444871e-42 1.81774294893431e-43 2.88234199725314e-44 4.55996369564788e-45 7.19794604015552e-46 1.1337424355399e-46 1.78198885412747e-47 2.79515184349372e-48 4.37562130458161e-49 6.83645640475357e-50 1.06610885882497e-50 1.65948205065879e-51 2.57848477310372e-52 3.99942272126659e-53 6.19283854219927e-54 9.57326749257963e-55 1.47749571520002e-55 2.2766949269121e-56 3.50277620717522e-57 5.38102083980191e-58 8.2542368766533e-59 1.26433996706254e-59 4.94569469338691e-60
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44139849914524e-08 0.000715082954996651 0.0221669527346222 0.107539695952239 0.210870187019152 0.241265395719785 0.193050592522154 0.119725545563574 0.0613526035001099 0.0271075303103008 0.0106382870867981 0.00378929877833724 0.00124503207084471 0.000382067553472555 0.000110581123180721 3.04225967297817e-05 8.00648847570903e-06 2.0262241737046e-06 4.95248295752804e-07 1.17338425921713e-07 2.7032861009649e-08 6.07208108031882e-09 1.33283999439651e-09 2.86473076878982e-10 6.03971601190606e-11 1.2509681729083e-11 2.54897632979763e-12 5.11566402248863e-13 1.01233741492047e-13 1.97723066455132e-14 3.81485192394769e-15 7.27661026319965e-16 1.37316353290939e-16 2.56530798150845e-17 4.7472087643669e-18 8.70671051377374e-19 1.58344361292394e-19 2.85681483166579e-20 5.11534800596059e-21 9.09390562840361e-22 1.6056976920435e-22 2.81682399144726e-23 4.91102798286814e-24 8.51190356908502e-25 1.46702959891285e-25 2.51488137577827e-26 4.28907905516381e-27 7.27902999171248e-28 1.22951811845041e-28 2.06743529271219e-29 3.46133052490992e-30 5.77088386929719e-31 9.58295409182963e-32 1.58518531219406e-32 2.61244001196714e-33 4.28999689014004e-34 7.02049209044008e-35 1.14506646567406e-35 1.8616426410984e-36 3.01725347977268e-37 4.87553345389712e-38 7.85543327259705e-39 1.26210802934229e-39 2.02227439014158e-40 3.23175006971771e-41 5.15139490013791e-42 8.19096309682769e-43 1.29927264023162e-43 2.05613462595704e-44 3.24652031474363e-45 5.11479417872126e-46 8.0409730274707e-47 1.26149425610167e-47 1.97507203778755e-48 3.08620913687637e-49 4.81321566731049e-50 7.49263807445829e-51 1.16424587005246e-51 1.80586557473865e-52 2.79625239639557e-53 4.3225129333855e-54 6.67088211337361e-55 1.02786162730946e-55 1.5812743425333e-56 2.42894198752847e-57 3.72546081450657e-58 5.70572511615491e-59 2.23174115880828e-59
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.1436948221548e-08 0.000852878365251827 0.0246775496157553 0.114405631818766 0.216853598609916 0.241483290458523 0.188918172558402 0.114922123386633 0.0579048834675856 0.0252031178508194 0.00975823076651443 0.00343342240622424 0.00111548239988035 0.000338775805267513 9.71103892955516e-05 2.64772472852381e-05 6.90963187544235e-06 1.73481127975519e-06 4.20853859187031e-07 9.90064830158384e-08 2.26560790702628e-08 5.05637499701253e-09 1.10310184675408e-09 2.35707368457083e-10 4.94155717441474e-11 1.01800341349583e-11 2.06354827489473e-12 4.1207873896636e-13 8.11540848872378e-14 1.57768947038183e-14 3.03031896837036e-15 5.7550522554654e-16 1.08146135166724e-16 2.01211290383104e-17 3.70874946308578e-18 6.77592916042054e-19 1.2276920919986e-19 2.20691219350609e-20 3.93763938186632e-21 6.97603320354563e-22 1.22759974772392e-22 2.14646280523043e-23 3.73027413703812e-24 6.44513727387314e-25 1.10742026481152e-25 1.89273062003519e-26 3.2185583026766e-27 5.44658106914126e-28 9.17412194616182e-29 1.53838675275014e-29 2.56864820864349e-30 4.27124836512693e-31 7.07432375057717e-32 1.16723919018537e-32 1.91884954020934e-33 3.14330179209951e-34 5.13156922583082e-35 8.34997602583423e-36 1.35437981302519e-36 2.19009371271455e-37 3.53098883915833e-38 5.67653947957974e-39 9.10049171671105e-40 1.45505103098341e-40 2.32038611745497e-41 3.69101467152656e-42 5.85690249293652e-43 9.27168498031006e-44 1.46436093097727e-44 2.30762594961358e-45 3.6285932416078e-46 5.6936839692698e-47 8.91571384326116e-48 1.39332049394346e-48 2.17320915875895e-49 3.38321925754133e-50 5.25724851655343e-51 8.15468899004705e-52 1.26269021982503e-52 1.95184793052224e-53 3.01212780398226e-54 4.64084311725725e-55 7.13893825128905e-56 1.09647859532449e-56 1.68156029038736e-57 2.5750512377625e-58 1.00713498942193e-58
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.48440513904548e-08 0.0010155460939508 0.0274271033280622 0.121508839750821 0.222638339490326 0.24130204583646 0.18456876375422 0.110129160633686 0.0545606150698468 0.0233937830915404 0.00893618873949952 0.00310582866942175 0.000997761579195443 0.000299893108273741 8.5139729076937e-05 2.30054775544089e-05 5.95318813747685e-06 1.48285556914481e-06 3.5704381035573e-07 8.34005432217051e-08 1.89565526911231e-08 4.20361427955776e-09 9.11454676689132e-10 1.93617396589713e-10 4.03638887979839e-11 8.27054403641352e-12 1.66780524154432e-12 3.31390666273501e-13 6.49497302981401e-14 1.2568040954315e-14 2.40314996893135e-15 4.54413576679096e-16 8.50318477199653e-17 1.57560391223028e-17 2.89266760896116e-18 5.2646012113442e-19 9.5029443202691e-20 1.70204048841394e-20 3.02606718067756e-21 5.34254889407948e-22 9.36982906997619e-23 1.63293498553189e-23 2.8287265067626e-24 4.87213730607707e-25 8.34579911654134e-26 1.42213878855183e-26 2.41124078243962e-27 4.06870596918889e-28 6.83401542555157e-29 1.14282835605371e-29 1.90304061165574e-30 3.15608860132348e-31 5.21377547568421e-32 8.58067695537678e-33 1.40707545883493e-33 2.29930748632386e-34 3.74467990376081e-35 6.07885286093261e-36 9.83708664080083e-37 1.58706776378588e-37 2.55300943236312e-38 4.09523710832058e-39 6.55111251020641e-40 1.04519720181813e-40 1.66327714723284e-41 2.64027138995629e-42 4.18102619818766e-43 6.60539680302673e-44 1.04118185391589e-44 1.6375500163369e-45 2.56998319128829e-46 4.0249452816143e-47 6.29084283147201e-48 9.81298149940941e-49 1.5277756048746e-49 2.37414279855792e-50 3.68268124284262e-51 5.70232503748752e-52 8.81434580150479e-53 1.36018336208342e-53 2.0955226477428e-54 3.2232380360486e-55 4.95010565267702e-56 7.59058001052073e-57 1.16222339736652e-57 4.54526825031384e-58
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1697313745475e-07 0.00120721648982021 0.0304320233379654 0.128837212735135 0.228195066912121 0.240717630519696 0.180017881891173 0.105359570941821 0.0513235040761522 0.0216780205719248 0.00816970844804378 0.00280479244428738 0.000890971490189884 0.000265029099835541 7.45198220845756e-05 1.99555017067238e-05 5.12055790952813e-06 1.26537265389637e-06 3.02402014536766e-07 7.01369864938111e-08 1.58345946279814e-08 3.4888268731476e-09 7.51843622810934e-10 1.58777357561138e-10 3.29150981310311e-11 6.7079821649906e-12 1.34570235441626e-12 2.66056156744314e-13 5.18940177277815e-14 9.99508804633747e-15 1.9025951272234e-15 3.58200594510108e-16 6.67459940928579e-17 1.23172776582608e-17 2.25238457947301e-18 4.08352368101743e-19 7.34344569532632e-20 1.31047185000339e-20 2.32163620409556e-21 4.08471206916118e-22 7.13969275151789e-23 1.24018763559695e-23 2.14148061599983e-24 3.67688327431702e-25 6.27908503158556e-26 1.06676346267943e-26 1.80340287236819e-27 3.03432165587304e-28 5.08230094060538e-29 8.47558064450583e-30 1.40755203937542e-30 2.32817984151629e-31 3.83612451685546e-32 6.29732663304842e-33 1.03007021911317e-33 1.67911717265972e-34 2.72804911368586e-35 4.41805391017375e-36 7.13288952520286e-37 1.1481568446172e-37 1.84281386266348e-38 2.94949332571269e-39 4.70801929812705e-40 7.49533811161842e-41 1.19026032997868e-41 1.88549048303885e-42 2.97968778458646e-43 4.69799048833312e-44 7.39057152216761e-45 1.16010342798456e-45 1.81716873131361e-46 2.8405313065121e-47 4.43133441558239e-48 6.89959997241876e-49 1.07223651284377e-49 1.66324607300645e-50 2.57538836429056e-51 3.98079224093645e-52 6.1426579033866e-53 9.46284909891875e-54 1.45540646449284e-54 2.23491416426039e-55 3.4266384836346e-56 5.24593304703031e-57 2.05144549372871e-57
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60995871368193e-07 0.00143263163795233 0.0337089770852603 0.13637621329589 0.233494367665477 0.239727941128379 0.175281851275276 0.100625839691535 0.048196688760406 0.0200540756678653 0.00745632180581608 0.00252864477052561 0.000794263670185118 0.000233821529679349 6.51141258721605e-05 1.72805638463653e-05 4.39692255515679e-06 1.07795814055491e-06 2.55688803747402e-07 5.88828991353201e-08 1.32043916418128e-08 2.89067881088883e-09 6.19132815097196e-10 1.2998601316007e-10 2.67954569319288e-11 5.43142241191528e-12 1.08396822083805e-12 2.13240756346395e-13 4.13924468295832e-14 7.93541275082808e-15 1.50375036685981e-15 2.81880586249783e-16 5.23037292332718e-17 9.61271955787709e-18 1.7508559568128e-18 3.1620485769036e-19 5.66507221655013e-20 1.00727803970729e-20 1.77817143659707e-21 3.11772820302009e-22 5.43114299334925e-23 9.40307197628039e-24 1.61845711111435e-24 2.7701547250952e-25 4.71616142279587e-26 7.98836946322397e-27 1.34650755210172e-27 2.25907571591594e-28 3.77318987398699e-29 6.27511621408154e-30 1.03930908636997e-30 1.71454039774251e-31 2.81771410494427e-32 4.61375732919284e-33 7.52800907431639e-34 1.22413358443228e-34 1.9840541883378e-35 3.20556251098804e-36 5.16331188252e-37 8.29222022897355e-38 1.32792755183377e-38 2.1207019883342e-39 3.37773263875063e-40 5.36596800055688e-41 8.50321495712688e-42 1.34420027372561e-42 2.11993474154904e-43 3.33571712312829e-44 5.23712955951583e-45 8.20470000801735e-46 1.28269702451461e-46 2.0012578092251e-47 3.11619105380702e-48 4.84295800782741e-49 7.51251709343829e-50 1.16324189778359e-50 1.79798137443485e-51 2.77428398862785e-52 4.27352681993818e-53 6.57219182515438e-54 1.00911369505758e-54 1.54701019754843e-55 2.36802327953318e-56 9.25954722119624e-57
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21206482576853e-07 0.00169722111991906 0.0372747577978472 0.1441087811092 0.238506971100214 0.238332858609782 0.170377705914133 0.0959399642558348 0.0451827453034372 0.0185199660104552 0.00679355724675871 0.00227577555398642 0.000706838342618502 0.00020593489567006 5.67980114466415e-05 1.49385236063264e-05 3.76907571039929e-06 9.16726655284593e-07 2.1582077781221e-07 4.93498432977051e-08 1.09921932531237e-08 2.39097353995889e-09 5.08972873307473e-10 1.06232936882401e-10 2.17761796721144e-11 4.39025525663074e-12 8.71642903208922e-13 1.70616734685965e-13 3.29594088809379e-14 6.28936686951792e-15 1.18647781820007e-15 2.21441258316583e-16 4.09161361512429e-17 7.48914646323599e-18 1.35866629434424e-18 2.44431125383406e-19 4.36280220697371e-20 7.72903983949286e-21 1.35958887624171e-21 2.37557948131302e-22 4.12436851125578e-23 7.11715844707006e-24 1.2210761633347e-24 2.08344826934802e-25 3.53618900547926e-26 5.97176438102989e-27 1.00364318708355e-27 1.67901458376172e-28 2.7964783007988e-29 4.6379770667974e-30 7.66089480447424e-31 1.26047266225888e-31 2.06612059745217e-32 3.37448721387179e-33 5.49222027956149e-34 8.90904461289254e-35 1.44048713798456e-35 2.32183845931303e-36 3.73117596083349e-37 5.97853735613133e-38 9.55260464000146e-39 1.52218129248154e-39 2.41917239034833e-40 3.83494764474216e-41 6.06427472330201e-42 9.56661122525855e-43 1.50566631551739e-43 2.36439921375888e-44 3.7047859618547e-45 5.79272902687944e-46 9.03873034734828e-47 1.4075408564077e-47 2.18760112418831e-48 3.39353244542004e-49 5.25454196678971e-50 8.12153418379324e-51 1.25308969527525e-51 1.93013119304231e-52 2.96804888207035e-53 4.55672750154781e-54 6.98474268598458e-55 1.06900568748137e-55 4.17974247906861e-56
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.03407198743409e-07 0.00200718423240289 0.0411461311662915 0.152015258383146 0.243203972795393 0.236534289775188 0.165323084995226 0.0913133985475032 0.0422836965858638 0.017073503226191 0.00617895105494063 0.00204463576211222 0.000627943285799175 0.000181059080461285 4.94579335530351e-05 1.28914677397223e-05 3.22526813629364e-06 7.78256473392327e-07 1.81852683944607e-07 4.1288327509396e-08 9.13471985393439e-09 1.97421578746806e-09 4.17686433410856e-10 8.66695760333963e-11 1.76663623839708e-11 3.54250835168247e-12 6.99689838507024e-13 1.36275554391934e-13 2.61988753349918e-14 4.9761017934042e-15 9.34519611826421e-16 1.73658815656179e-16 3.19522536281478e-17 5.82456230706838e-18 1.05249515374985e-18 1.88620719341282e-19 3.35405760709849e-20 5.92033996051158e-21 1.03773507329321e-21 1.80694860031666e-22 3.12657324603791e-23 5.37759917137795e-24 9.19664095154704e-25 1.56425062099381e-25 2.64683700124973e-26 4.45648146911277e-27 7.46783661796929e-28 1.24572755028747e-28 2.06899369381294e-29 3.42200263891346e-30 5.6371448338433e-31 9.25047554073005e-32 1.51237443754624e-32 2.46380167073013e-33 4.00000634801658e-34 6.47259411461175e-35 1.04402322502605e-35 1.67882207270298e-36 2.69158452220332e-37 4.30292707992849e-38 6.85984251180933e-39 1.09068172530368e-39 1.72963029653697e-40 2.73599764822211e-41 4.31737225817749e-42 6.79668575033009e-43 1.06752952831263e-43 1.67300530418882e-44 2.616241597243e-45 4.08271101254975e-46 6.35822208022562e-47 9.88243348199243e-48 1.53305282228537e-48 2.37376776465985e-49 3.66884341389356e-50 5.66045101771419e-51 8.71814420596504e-52 1.34050260773165e-52 2.0577877820031e-53 3.15384833465044e-54 4.82620363743699e-55 1.8868615248261e-55
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.15421517171202e-07 0.00236957861584976 0.0453396599091999 0.160073335705562 0.247557067063268 0.234336193109513 0.160136123557316 0.0867570022766279 0.0395010242106117 0.015712314831373 0.00561005794124219 0.00183373913337393 0.000556872559915378 0.000158907996711411 4.29906368394557e-05 1.11053469334901e-05 2.75506510866748e-06 6.59539332122107e-07 1.52961189724427e-07 3.44829077257836e-08 7.57776593593296e-09 1.62723226581063e-09 3.42169408088056e-10 7.05844820441409e-11 1.43069695964473e-11 2.8534289949874e-12 5.60670377227765e-13 1.08654912124489e-13 2.07883949162203e-14 3.93012767470559e-15 7.34771482718098e-16 1.35947180538383e-16 2.49082634533653e-17 4.52198734610488e-18 8.13883949576418e-19 1.45297239169328e-19 2.57401211585899e-20 4.52692001871601e-21 7.90679472363327e-22 1.37200946827689e-22 2.36600047877652e-23 4.05606865886961e-24 6.91434085933259e-25 1.17237089013829e-25 1.97767079790446e-26 3.31983593716782e-27 5.54683632240055e-28 9.22628245919482e-29 1.52806544928324e-29 2.52038658473133e-30 4.14070187950577e-31 6.77687949789712e-32 1.10509105893667e-32 1.79572066220053e-33 2.90809433015105e-34 4.69419028455164e-35 7.55346134493026e-36 1.21174829258505e-36 1.93823035022705e-37 3.09149181773057e-38 4.91746823102763e-39 7.80126029499467e-40 1.23445375871883e-40 1.94852990803612e-41 3.06828150116609e-42 4.82026962809479e-43 7.55555088270816e-44 1.18170454383105e-44 1.84428335462584e-45 2.87242794354219e-46 4.46476938438511e-47 6.92630904952784e-48 1.0724601802402e-48 1.65752285692632e-49 2.55716389497726e-50 3.93821183145712e-51 6.05481689511952e-52 9.29359136526881e-53 1.42418102545022e-53 2.17903209707133e-54 8.51847807295573e-55
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.67776041564039e-07 0.00279241508606804 0.0498715054882346 0.168258021049355 0.25153878624423 0.231744588116402 0.154835339313167 0.0822809952842266 0.0368356835697753 0.0144338661187708 0.00508446084035583 0.00164166342418744 0.000492965111462163 0.000139218247817742 3.7302398629318e-05 9.54963699739885e-06 2.34921559851378e-06 5.57935026772692e-07 1.28430377486014e-07 2.87478544566997e-08 6.27497657227013e-09 1.33884235228952e-09 2.79805956836912e-10 5.73821426380838e-11 1.15657324676717e-11 2.2942895428198e-12 4.4847126703074e-13 8.64780206595043e-14 1.64658531225386e-14 3.09848238048293e-15 5.76688290917853e-16 1.06235225394434e-16 1.93825259805622e-17 3.50445395772194e-18 6.28246143795736e-19 1.11724982714501e-19 1.97185794462257e-20 3.45528572327191e-21 6.01366734509564e-22 1.03990432964411e-22 1.78725292903789e-23 3.05384602419148e-24 5.18916293942244e-25 8.77099140067911e-26 1.47504670892072e-26 2.46868743830635e-27 4.11264158128374e-28 6.82111531507497e-29 1.12654803326343e-29 1.85301505158549e-30 3.03608343454962e-31 4.95587605229563e-32 8.06049606899627e-33 1.30646200134859e-33 2.11048012796617e-34 3.39834897999655e-35 5.45515167952598e-36 8.73062090107965e-37 1.39324574626714e-37 2.21716076613253e-38 3.51879485994094e-39 5.57001634266838e-40 8.79470623159004e-41 1.38523482446189e-41 2.17668645748166e-42 3.41248256755233e-43 5.33798490297625e-44 8.33192710112704e-45 1.29778399877282e-45 2.01731916372589e-46 3.12958922997866e-47 4.84579235101675e-48 7.48910986330959e-49 1.15532931319245e-49 1.77915145380334e-50 2.73509286771839e-51 4.19761833609056e-52 6.43168033268618e-53 9.83908641189647e-54 3.84606162881622e-54
